F/L/Sex,ID,TrialType,Trial#,RunPosition#,Run#,ConditionType,Condition,RT,Error,TotalError,RepeatedError,Target,Globality,RunType,StimuliType
FTM,2,Experiment,803,5,115,Critical,Local Congruent at 2,220,0,69,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,807,2,116,Critical,Global Congruent at 6,220,0,69,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1021,6,146,Critical,Global Congruent at 6,220,0,83,0,G,Global,Congruent at 6,Congruent Stimuli with Target
FTM,2,Experiment,1022,7,146,Critical,Global Congruent at 6,220,0,83,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1057,7,151,Critical,Local Incongruent,220,0,85,0,U,Local,Incongruent,Incongruent Stimuli with Target
FTM,2,Experiment,1110,4,159,Critical,Global Congruent at 2,220,0,85,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,1111,5,159,Critical,Global Congruent at 2,220,0,85,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,1112,6,159,Critical,Global Congruent at 2,220,0,85,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,1123,3,161,Critical,Global Incongruent,220,0,85,0,U,Global,Incongruent,Incongruent Stimuli with Target
FTM,2,Experiment,1128,1,162,Critical,Global Incongruent,220,0,85,0,G,Global,Incongruent,Incongruent Stimuli with Target
FTM,2,Experiment,1138,4,163,Critical,Local Congruent at 6,220,0,85,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1149,1,165,Critical,Global Congruent at 2,220,0,85,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
FTM,2,Experiment,1158,3,166,Critical,Global Congruent at 6,220,0,85,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1192,2,171,Critical,Local Congruent at 6,220,0,85,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1210,6,173,Critical,Local Incongruent,220,0,85,0,A,Local,Incongruent,Incongruent Stimuli with Target
FTM,2,Experiment,1213,2,174,Critical,Local Congruent at 2,220,0,85,0,E,Local,Congruent at 2,Congruent Stimuli with Target
FTM,2,Experiment,1220,2,175,Critical,Global Congruent at 6,220,0,85,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1248,2,179,Critical,Local Congruent at 6,220,0,87,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1251,5,179,Critical,Local Congruent at 6,220,0,87,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
FTM,2,Experiment,1257,4,180,Critical,Local Incongruent,220,0,88,0,K,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,34,6,5,Critical,Local Congruent at 6,220,0,40,0,E,Local,Congruent at 6,Congruent Stimuli with Target
ADF,3,Experiment,73,3,11,Critical,Local Incongruent,220,0,52,0,A,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,79,2,12,Critical,Local Congruent at 6,220,0,52,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,99,1,15,Critical,Global Congruent at 2,220,0,56,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,116,4,17,Critical,Global Congruent at 6,220,0,56,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,119,7,17,Critical,Global Congruent at 6,220,0,56,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,157,3,23,Critical,Global Congruent at 2,220,0,63,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,159,5,23,Critical,Global Congruent at 2,220,0,63,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,162,1,24,Critical,Global Incongruent,220,0,63,0,E,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,163,2,24,Critical,Global Incongruent,220,0,63,0,E,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,168,7,24,Critical,Global Incongruent,220,0,63,0,E,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,177,2,26,Critical,Local Congruent at 6,220,0,63,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,184,2,27,Critical,Local Congruent at 2,220,0,63,0,U,Local,Congruent at 2,Congruent Stimuli with Target
ADF,3,Experiment,191,2,28,Critical,Global Congruent at 2,220,0,63,0,K,Global,Congruent at 2,Congruent Stimuli with Target
ADF,3,Experiment,199,3,29,Critical,Local Congruent at 2,220,0,63,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,205,2,30,Critical,Local Incongruent,220,0,63,0,U,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,207,4,30,Critical,Local Incongruent,220,0,63,0,U,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,208,5,30,Critical,Local Incongruent,220,0,63,0,U,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,214,4,31,Critical,Global Congruent at 6,220,0,63,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,219,2,32,Critical,Global Incongruent,220,0,63,0,G,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,220,3,32,Critical,Global Incongruent,220,0,63,0,G,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,221,4,32,Critical,Global Incongruent,220,0,63,0,G,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,228,4,33,Critical,Global Congruent at 6,220,0,63,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,235,4,34,Critical,Global Congruent at 2,220,0,63,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,242,4,35,Critical,Global Incongruent,220,0,63,0,U,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,243,5,35,Critical,Global Incongruent,220,0,63,0,U,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,258,6,37,Critical,Local Incongruent,220,0,63,0,K,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,274,1,40,Critical,Global Congruent at 2,220,0,72,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,279,6,40,Critical,Global Congruent at 2,220,0,72,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,282,2,41,Critical,Global Incongruent,220,0,72,0,A,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,284,4,41,Critical,Global Incongruent,220,0,72,0,A,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,287,7,41,Critical,Global Incongruent,220,0,72,0,A,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,304,3,44,Critical,Global Congruent at 6,220,0,78,0,A,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,310,2,45,Critical,Local Incongruent,220,0,78,0,E,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,313,5,45,Critical,Local Incongruent,220,0,78,0,E,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,376,5,54,Critical,Local Congruent at 2,220,0,90,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,413,7,59,Critical,Global Congruent at 2,220,0,93,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,421,1,61,Critical,Global Congruent at 2,220,0,95,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,424,4,61,Critical,Global Congruent at 2,220,0,95,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,444,3,64,Critical,Local Congruent at 2,220,0,99,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,463,1,67,Critical,Local Incongruent,220,0,105,0,A,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,469,7,67,Critical,Local Incongruent,220,0,105,0,A,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,499,2,72,Critical,Global Congruent at 6,220,0,113,0,G,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,509,5,73,Critical,Global Congruent at 2,220,0,113,0,A,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,513,2,74,Critical,Local Incongruent,220,0,113,0,U,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,520,2,75,Critical,Global Congruent at 2,220,0,113,0,G,Global,Congruent at 2,Congruent Stimuli with Target
ADF,3,Experiment,522,4,75,Critical,Global Congruent at 2,220,0,113,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,528,3,76,Critical,Local Congruent at 2,220,0,113,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,530,5,76,Critical,Local Congruent at 2,220,0,113,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,536,4,77,Critical,Local Congruent at 6,220,0,113,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,542,3,78,Critical,Local Incongruent,220,0,113,0,E,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,544,5,78,Critical,Local Incongruent,220,0,113,0,E,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,587,6,84,Critical,Local Incongruent,220,0,114,0,G,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,602,7,86,Critical,Global Incongruent,220,0,114,0,E,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,611,2,88,Critical,Local Congruent at 2,220,0,114,0,K,Local,Congruent at 2,Congruent Stimuli with Target
ADF,3,Experiment,624,1,90,Critical,Local Incongruent,220,0,114,0,K,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,627,4,90,Critical,Local Incongruent,220,0,114,0,K,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,629,6,90,Critical,Local Incongruent,220,0,114,0,K,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,638,1,92,Critical,Global Congruent at 2,220,0,114,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,696,3,100,Critical,Local Incongruent,220,0,118,0,E,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,700,7,100,Critical,Local Incongruent,220,0,118,0,E,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,769,6,110,Critical,Local Incongruent,220,0,136,0,U,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,770,7,110,Critical,Local Incongruent,220,0,136,0,U,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,778,1,112,Critical,Global Incongruent,220,0,138,0,A,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,786,2,113,Critical,Local Congruent at 2,220,0,139,0,E,Local,Congruent at 2,Congruent Stimuli with Target
ADF,3,Experiment,834,1,120,Critical,Local Congruent at 6,220,0,152,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,836,3,120,Critical,Local Congruent at 6,220,0,152,0,G,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,839,6,120,Critical,Local Congruent at 6,220,0,152,0,G,Local,Congruent at 6,Congruent Stimuli with Target
ADF,3,Experiment,841,1,121,Critical,Local Congruent at 6,220,0,152,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,845,5,121,Critical,Local Congruent at 6,220,0,152,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,866,5,124,Critical,Local Congruent at 2,220,0,158,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,891,2,128,Critical,Local Congruent at 6,220,0,166,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,894,5,128,Critical,Local Congruent at 6,220,0,166,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,904,1,130,Critical,Local Congruent at 6,220,0,170,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,916,6,131,Critical,Global Congruent at 2,220,0,174,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,1038,2,149,Critical,Local Congruent at 6,220,0,198,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1040,4,149,Critical,Local Congruent at 6,220,0,198,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1075,4,154,Critical,Global Incongruent,220,0,205,0,E,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,1080,2,155,Critical,Global Congruent at 6,220,0,205,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1083,5,155,Critical,Global Congruent at 6,220,0,205,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1099,7,157,Critical,Global Incongruent,220,0,206,0,A,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,1104,5,158,Critical,Global Congruent at 6,220,0,206,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1144,3,164,Critical,Global Congruent at 2,220,0,206,0,K,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,1167,5,167,Critical,Local Incongruent,220,0,207,0,A,Local,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,1174,5,168,Critical,Global Congruent at 6,220,0,207,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1176,7,168,Critical,Global Congruent at 6,220,0,207,0,E,Global,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1180,4,169,Critical,Global Incongruent,220,0,207,0,G,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,1183,7,169,Critical,Global Incongruent,220,0,207,0,G,Global,Incongruent,Incongruent Stimuli with Target
ADF,3,Experiment,1194,4,171,Critical,Local Congruent at 6,220,0,207,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1206,2,173,Critical,Global Congruent at 2,220,0,208,0,E,Global,Congruent at 2,Congruent Stimuli with Target
ADF,3,Experiment,1211,7,173,Critical,Global Congruent at 2,220,0,208,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,1219,1,175,Critical,Local Congruent at 6,220,0,208,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
ADF,3,Experiment,1226,1,176,Critical,Global Congruent at 2,220,0,208,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,1230,5,176,Critical,Global Congruent at 2,220,0,208,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,1235,3,177,Critical,Local Congruent at 2,220,0,208,0,A,Local,Congruent at 2,Incongruent Stimuli with Target
ADF,3,Experiment,1253,7,179,Critical,Local Congruent at 2,220,0,208,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,385,7,55,Critical,Global Incongruent,220,0,15,0,A,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,714,7,102,Critical,Global Congruent at 6,220,0,19,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
HWF,4,Experiment,784,7,112,Critical,Global Incongruent,220,0,22,0,K,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,886,4,127,Critical,Global Incongruent,220,0,24,0,A,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,888,6,127,Critical,Global Incongruent,220,0,24,0,A,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,889,7,127,Critical,Global Incongruent,220,0,24,0,A,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,893,4,128,Critical,Global Congruent at 2,220,0,24,0,E,Global,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,920,3,132,Critical,Local Incongruent,220,0,25,0,G,Local,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,927,3,133,Critical,Local Congruent at 6,220,0,25,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
HWF,4,Experiment,1039,3,149,Critical,Local Congruent at 2,220,0,26,0,K,Local,Congruent at 2,Incongruent Stimuli with Target
HWF,4,Experiment,1145,4,164,Critical,Global Incongruent,220,0,29,0,U,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,1148,7,164,Critical,Global Incongruent,220,0,29,0,U,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,1209,5,173,Critical,Local Congruent at 6,220,0,30,0,A,Local,Congruent at 6,Incongruent Stimuli with Target
HWF,4,Experiment,1257,4,180,Critical,Global Incongruent,220,0,30,0,E,Global,Incongruent,Incongruent Stimuli with Target
HWF,4,Experiment,1258,5,180,Critical,Global Incongruent,220,0,30,0,E,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,558,5,80,Critical,Global Congruent at 6,220,0,16,0,K,Global,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,563,3,81,Critical,Local Congruent at 6,220,0,16,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,567,7,81,Critical,Local Congruent at 6,220,0,16,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,573,6,82,Critical,Local Incongruent,220,0,16,0,U,Local,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,590,2,85,Critical,Global Congruent at 2,220,0,16,0,G,Global,Congruent at 2,Congruent Stimuli with Target
HBF,5,Experiment,595,7,85,Critical,Global Congruent at 2,220,0,16,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
HBF,5,Experiment,613,4,88,Critical,Local Congruent at 2,220,0,16,0,U,Local,Congruent at 2,Incongruent Stimuli with Target
HBF,5,Experiment,618,2,89,Critical,Local Congruent at 6,220,0,16,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,628,5,90,Critical,Global Incongruent,220,0,16,0,K,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,665,7,95,Critical,Global Congruent at 6,220,0,16,0,U,Global,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,718,4,103,Critical,Local Congruent at 6,220,0,18,0,E,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,755,6,108,Critical,Global Congruent at 6,220,0,18,0,G,Global,Congruent at 6,Congruent Stimuli with Target
HBF,5,Experiment,761,5,109,Critical,Global Congruent at 2,220,0,18,0,G,Global,Congruent at 2,Incongruent Stimuli with Target
HBF,5,Experiment,779,2,112,Critical,Local Congruent at 6,220,0,18,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,782,5,112,Critical,Local Congruent at 6,220,0,18,0,K,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,783,6,112,Critical,Local Congruent at 6,220,0,18,0,K,Local,Congruent at 6,Congruent Stimuli with Target
HBF,5,Experiment,787,3,113,Critical,Global Incongruent,220,0,18,0,G,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,788,4,113,Critical,Global Incongruent,220,0,18,0,G,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,790,6,113,Critical,Global Incongruent,220,0,18,0,G,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,821,2,118,Critical,Global Incongruent,220,0,20,0,E,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,826,7,118,Critical,Global Incongruent,220,0,20,0,E,Global,Incongruent,Incongruent Stimuli with Target
HBF,5,Experiment,850,3,122,Critical,Global Congruent at 2,220,0,21,0,U,Global,Congruent at 2,Incongruent Stimuli with Target
HBF,5,Experiment,903,7,129,Critical,Local Congruent at 2,220,0,26,0,E,Local,Congruent at 2,Incongruent Stimuli with Target
HBF,5,Experiment,945,7,135,Critical,Local Congruent at 6,220,0,29,0,U,Local,Congruent at 6,Incongruent Stimuli with Target
HBF,5,Experiment,1057,7,151,Critical,Local Incongruent,220,0,36,0,U,Local,Incongruent,Incongruent Stimuli with Target
